idx,smiles,count
bide-uc-2945,CN1CCCC(N)C1,4
bide-uc-1035,C[C@@H](N)c1ccc(Br)cc1,4
bide-uc-4900,C[C@H]1CC[C@@H](N)CC1,4
bide-uc-2235,NCC(F)(F)C(F)(F)F,4
bide-uc-4098,C=C(C)c1cc(F)ccc1N,4
bide-uc-5189,N[C@@H]1CCCCNC1,4
bide-uc-49,Cc1ccc(N)cc1Cl,4
bide-uc-2217,Nc1cc(F)c(F)c(Br)c1,4
bide-uc-3110,Nc1ccc(Cl)c(F)c1Cl,4
bide-uc-103,NCCCl,4
bide-uc-217,Nc1ccc(F)c(Br)c1,4
bide-uc-271,CC1CCCCC1N,4
bide-uc-3697,C[C@H](N)c1cccc(Br)c1,4
bide-uc-248,Nc1cccc(C(F)(F)F)c1,4
bide-uc-3152,CC1(N)COC1,4
bide-uc-948,NCc1cc(F)ccc1Br,4
bide-uc-4842,Nc1ccc(CO)cc1F,4
bide-uc-3514,COc1cccc([C@@H](C)N)c1,4
bide-uc-3573,CC1(C)OCC(N)CO1,4
bide-uc-216,Nc1c(F)cccc1F,4
bide-uc-3027,Nc1cccc(F)c1CO,4
bide-uc-275,Nc1ccc(F)c(F)c1F,4
bide-uc-631,NCc1ccccc1F,4
bide-uc-1990,C[C@@H](N)c1cccc(Br)c1,4
bide-uc-309,Nc1ccc(F)cc1C(F)(F)F,4
bide-uc-99,NCCO,4
bide-uc-3039,Nc1ccccc1F,4
bide-uc-4542,NC(c1cccc(F)c1)C(F)(F)F,4
bide-uc-3101,NCC1CCC(F)(F)CC1,4
bide-uc-2098,Nc1cc(F)cc(Br)c1,4
bide-uc-655,CN(C)c1ccc(N)cc1,4
bide-uc-4033,C[C@H](N)c1ccccc1F,4
bide-uc-1651,COc1ccc(N)cc1C,4
bide-uc-4435,Nc1ccc(Br)cc1,4
bide-uc-590,C[C@H](N)c1ccc(Br)cc1,4
bide-uc-1747,NCC1CC1,4
bide-uc-2245,NC1CCOC1,4
bide-uc-1804,Cc1cc(Br)c(N)cc1F,4
